DOP, Force
-0.00477195, 0
-0.00477195, 0
-0.00477195, 0
-0.00477195, 0
-0.00477195, 0
-0.00463874, 0
-0.00463874, 0
-0.00463874, 0
-0.00463874, 0
-0.00463874, 0
-0.00443474, 0
-0.00443474, 0
-0.00443474, 0
-0.00443474, 0
-0.00443474, 0
-0.00425417, 0
-0.00425417, 0
-0.00425417, 0
-0.00425417, 0
-0.00425417, 0
-0.00399987, 0
-0.00399987, 0
-0.00399987, 0
-0.00399987, 0
-0.00399987, 0
-0.00375632, 0
-0.00375632, 0
-0.00375632, 0
-0.00375632, 0
-0.00375632, 0
-0.00354148, 0
-0.00354148, 0
-0.00354148, 0
-0.00354148, 0
-0.00354148, 0
-0.00354148, 0
-0.00354148, 0
-0.0033168, 0
-0.0033168, 0
-0.0033168, 0
-0.0033168, 0
-0.0033168, 0
-0.00313995, 0
-0.00313995, 0
-0.00313995, 0
-0.00313995, 0
-0.00313995, 0
-0.00295014, 0
-0.00295014, 0
-0.00295014, 0
-0.00295014, 0
-0.00295014, 0
-0.00278867, 0
-0.00278867, 0
-0.00278867, 0
-0.00278867, 0
-0.00278867, 0
-0.00259859, 0
-0.00259859, 0
-0.00259859, 0
-0.00259859, 0
-0.00259859, 0
-0.00238902, 0
-0.00238902, 0
-0.00238902, 0
-0.00238902, 0
-0.00238902, 0
-0.00205062, 0
-0.00205062, 0
-0.00205062, 0
-0.00205062, 0
-0.00205062, 0
-0.00205062, 0
-0.0017736, 0
-0.0017736, 0
-0.0017736, 0
-0.0017736, 0
-0.0017736, 0
-0.00155938, 0
-0.00155938, 0
-0.00155938, 0
-0.00155938, 0
-0.00155938, 0
-0.00138862, 0
-0.00138862, 0
-0.00138862, 0
-0.00138862, 0
-0.00138862, 0
-0.00125069, 0
-0.00125069, 0
-0.00125069, 0
-0.00125069, 0
-0.00125069, 0
-0.00113661, 0
-0.00113661, 0
-0.00113661, 0
-0.00113661, 0
-0.00113661, 0
-0.00101021, 0
-0.00101021, 0
-0.00101021, 0
-0.00101021, 0
-0.00101021, 0
-0.000833037, 0
-0.000833037, 0
-0.000833037, 0
-0.000833037, 0
-0.000833037, 0
-0.000833037, 0
-0.000691028, 0
-0.000691028, 0
-0.000691028, 0
-0.000691028, 0
-0.000691028, 0
-0.000506969, 0
-0.000506969, 0
-0.000506969, 0
-0.000506969, 0
-0.000506969, 0
-0.000331493, 0
-0.000331493, 0
-0.000331493, 0
-0.000331493, 0
-0.000331493, 0
-0.000186802, 0
-0.000186802, 0
-0.000186802, 0
-0.000186802, 0
-0.000186802, 0
9.52778e-07, 0.00245391
9.52778e-07, 0.00245391
9.52778e-07, 0.00245391
9.52778e-07, 0.00245391
9.52778e-07, 0.00245391
0.000171959, 0.00655485
0.000171959, 0.00655485
0.000171959, 0.00655485
0.000171959, 0.00655485
0.000171959, 0.00655485
0.000362932, 0.0126854
0.000362932, 0.0126854
0.000362932, 0.0126854
0.000362932, 0.0126854
0.000362932, 0.0126854
0.000506431, 0.0174345
0.000506431, 0.0174345
0.000506431, 0.0174345
0.000506431, 0.0174345
0.000506431, 0.0174345
0.000506431, 0.0174345
0.00069055, 0.0235164
0.00069055, 0.0235164
0.00069055, 0.0235164
0.00069055, 0.0235164
0.00069055, 0.0235164
0.000858009, 0.029095
0.000858009, 0.029095
0.000858009, 0.029095
0.000858009, 0.029095
0.000858009, 0.029095
0.00106901, 0.0361089
0.00106901, 0.0361089
0.00106901, 0.0361089
0.00106901, 0.0361089
0.00106901, 0.0361089
0.00131553, 0.0443278
0.00131553, 0.0443278
0.00131553, 0.0443278
0.00131553, 0.0443278
0.00131553, 0.0443278
0.00154418, 0.0519728
0.00154418, 0.0519728
0.00154418, 0.0519728
0.00154418, 0.0519728
0.00154418, 0.0519728
0.00176328, 0.0592937
0.00176328, 0.0592937
0.00176328, 0.0592937
0.00176328, 0.0592937
0.00176328, 0.0592937
0.00199351, 0.0669819
0.00199351, 0.0669819
0.00199351, 0.0669819
0.00199351, 0.0669819
0.00199351, 0.0669819
0.00199351, 0.0669819
0.00218821, 0.0734979
0.00218821, 0.0734979
0.00218821, 0.0734979
0.00218821, 0.0734979
0.00218821, 0.0734979
0.00237522, 0.0797457
0.00237522, 0.0797457
0.00237522, 0.0797457
0.00237522, 0.0797457
0.00237522, 0.0797457
0.00257784, 0.0865108
0.00257784, 0.0865108
0.00257784, 0.0865108
0.00257784, 0.0865108
0.00257784, 0.0865108
0.00281256, 0.0943486
0.00281256, 0.0943486
0.00281256, 0.0943486
0.00281256, 0.0943486
0.00281256, 0.0943486
0.00301388, 0.101089
0.00301388, 0.101089
0.00301388, 0.101089
0.00301388, 0.101089
0.00301388, 0.101089
0.0032078, 0.10757
0.0032078, 0.10757
0.0032078, 0.10757
0.0032078, 0.10757
0.0032078, 0.10757
0.003398, 0.113926
0.003398, 0.113926
0.003398, 0.113926
0.003398, 0.113926
0.003398, 0.113926
0.00361419, 0.121145
0.00361419, 0.121145
0.00361419, 0.121145
0.00361419, 0.121145
0.00361419, 0.121145
0.00361419, 0.121145
0.00380555, 0.127549
0.00380555, 0.127549
0.00380555, 0.127549
0.00380555, 0.127549
0.00380555, 0.127549
0.00401265, 0.134465
0.00401265, 0.134465
0.00401265, 0.134465
0.00401265, 0.134465
0.00401265, 0.134465
0.00422809, 0.141665
0.00422809, 0.141665
0.00422809, 0.141665
0.00422809, 0.141665
0.00422809, 0.141665
0.00438988, 0.147087
0.00438988, 0.147087
0.00438988, 0.147087
0.00438988, 0.147087
0.00438988, 0.147087
0.00454763, 0.152354
0.00454763, 0.152354
0.00454763, 0.152354
0.00454763, 0.152354
0.00454763, 0.152354
0.00468544, 0.156962
0.00468544, 0.156962
0.00468544, 0.156962
0.00468544, 0.156962
0.00468544, 0.156962
0.00478849, 0.160411
0.00478849, 0.160411
0.00478849, 0.160411
0.00478849, 0.160411
0.00478849, 0.160411
0.00493882, 0.165416
0.00493882, 0.165416
0.00493882, 0.165416
0.00493882, 0.165416
0.00493882, 0.165416
0.00493882, 0.165416
0.0050493, 0.169118
0.0050493, 0.169118
0.0050493, 0.169118
0.0050493, 0.169118
0.0050493, 0.169118
0.00514162, 0.172203
0.00514162, 0.172203
0.00514162, 0.172203
0.00514162, 0.172203
0.00514162, 0.172203
0.00525627, 0.176022
0.00525627, 0.176022
0.00525627, 0.176022
0.00525627, 0.176022
0.00525627, 0.176022
0.00536684, 0.179714
0.00536684, 0.179714
0.00536684, 0.179714
0.00536684, 0.179714
0.00536684, 0.179714
0.00548531, 0.183666
0.00548531, 0.183666
0.00548531, 0.183666
0.00548531, 0.183666
0.00548531, 0.183666
0.0056491, 0.189121
0.0056491, 0.189121
0.0056491, 0.189121
0.0056491, 0.189121
0.0056491, 0.189121
0.00578136, 0.193548
0.00578136, 0.193548
0.00578136, 0.193548
0.00578136, 0.193548
0.00578136, 0.193548
0.00589151, 0.197229
0.00589151, 0.197229
0.00589151, 0.197229
0.00589151, 0.197229
0.00589151, 0.197229
0.00589151, 0.197229
0.0060213, 0.201555
0.0060213, 0.201555
0.0060213, 0.201555
0.0060213, 0.201555
0.0060213, 0.201555
0.00613533, 0.205367
0.00613533, 0.205367
0.00613533, 0.205367
0.00613533, 0.205367
0.00613533, 0.205367
0.00630785, 0.211112
0.00630785, 0.211112
0.00630785, 0.211112
0.00630785, 0.211112
0.00630785, 0.211112
0.00651179, 0.217918
0.00651179, 0.217918
0.00651179, 0.217918
0.00651179, 0.217918
0.00651179, 0.217918
0.00671036, 0.224556
0.00671036, 0.224556
0.00671036, 0.224556
0.00671036, 0.224556
0.00671036, 0.224556
0.0068856, 0.230419
0.0068856, 0.230419
0.0068856, 0.230419
0.0068856, 0.230419
0.0068856, 0.230419
0.00703411, 0.235389
0.00703411, 0.235389
0.00703411, 0.235389
0.00703411, 0.235389
0.00703411, 0.235389
0.00716389, 0.239732
0.00716389, 0.239732
0.00716389, 0.239732
0.00716389, 0.239732
0.00716389, 0.239732
0.00716389, 0.239732
0.0073293, 0.245252
0.0073293, 0.245252
0.0073293, 0.245252
0.0073293, 0.245252
0.0073293, 0.245252
0.00748233, 0.250375
0.00748233, 0.250375
0.00748233, 0.250375
0.00748233, 0.250375
0.00748233, 0.250375
0.00767387, 0.256769
0.00767387, 0.256769
0.00767387, 0.256769
0.00767387, 0.256769
0.00767387, 0.256769
0.00782917, 0.261974
0.00782917, 0.261974
0.00782917, 0.261974
0.00782917, 0.261974
0.00782917, 0.261974
0.00798572, 0.267208
0.00798572, 0.267208
