Time, F.x, F.y, F.z, Key
28.5999, 0, 0, 0, X
28.601, 0, 0, 0, X
28.6297, 0, 0, 0, X
28.6305, 0, 0, 0, X
28.6315, 0, 0, 0, X
28.6447, 0, 0, 0, X
28.6459, 0, 0, 0, X
28.6747, 0, 0, 0, X
28.6755, 0, 0, 0, X
28.6765, 0, 0, 0, X
28.6924, 0, 0, 0, X
28.6941, 0, 0, 0, X
28.7208, 0, 0, 0, X
28.7214, 0, 0, 0, X
28.7226, 0, 0, 0, X
28.7353, 0, 0, 0, X
28.7361, 0, 0, 0, X
28.7627, 0, 0, 0, X
28.7632, 0, 0, 0, X
28.7646, 0, 0, 0, X
28.7784, 0, 0, 0, X
28.7799, 0, 0, 0, X
28.8078, 0, 0, 0, X
28.8085, 0, 0, 0, X
28.8099, 0, 0, 0, X
28.8232, 0, 0, 0, X
28.8244, 0, 0, 0, X
28.8529, 0, 0, 0, X
28.8536, 0, 0, 0, X
28.8548, 0, 0, 0, X
28.8677, 0, 0, 0, X
28.8688, 0, 0, 0, X
28.8969, 0, 0, 0, X
28.8977, 0, 0, 0, X
28.899, 0, 0, 0, X
28.9022, 0, 0, 0, X
28.9062, 0, 0, 0, X
28.9212, 0, 0, 0, X
28.922, 0, 0, 0, X
28.9503, 0, 0, 0, X
28.9511, 0, 0, 0, X
28.9525, 0, 0, 0, X
28.9662, 0, 0, 0, X
28.9671, 0, 0, 0, X
28.9968, 0, 0, 0, X
28.9983, 0, 0, 0, X
28.9994, 0, 0, 0, X
29.0134, 0, 0, 0, X
29.0143, 0, 0, 0, X
29.0408, 0, 0, 0, X
29.0419, 0, 0, 0, X
29.0432, 0, 0, 0, X
29.0556, 0, 0, 0, X
29.0566, 0, 0, 0, X
29.0849, 0, 0, 0, X
29.0855, 0, 0, 0, X
29.0868, 0, 0, 0, X
29.1, 0, 0, 0, X
29.1008, 0, 0, 0, X
29.1289, 0, 0, 0, X
29.1296, 0, 0, 0, X
29.1307, 0, 0, 0, X
29.1444, 0, 0, 0, X
29.1453, 0, 0, 0, X
29.174, 0, 0, 0, X
29.1746, 0, 0, 0, X
29.1762, 0, 0, 0, X
29.189, 0, 0, 0, X
29.1897, 0, 0, 0, X
29.2167, 0, 0, 0, X
29.2176, 0, 0, 0, X
29.2183, 0, 0, 0, X
29.2231, 0, 0, 0, X
29.2368, 0, 0, 0, X
29.2378, 0, 0, 0, X
29.2662, 0, 0, 0, X
29.2671, 0, 0, 0, X
29.2684, 0, 0, 0, X
29.2815, 0, 0, 0, X
29.2824, 0, 0, 0, X
29.3092, 0, 0, 0, X
29.3101, 0, 0, 0, X
29.3116, 0, 0, 0, X
29.3253, 0, 0, 0, X
29.3263, 0, 0, 0, X
29.355, 0, 0, 0, X
29.3567, 0, 0, 0, X
29.3578, 0, 0, 0, X
29.3705, 0, 0, 0, X
29.3714, 0, 0, 0, X
29.3981, 0, 0, 0, X
29.3988, 0, 0, 0, X
29.4003, 0, 0, 0, X
29.4142, 0, 0, 0, X
29.415, 0, 0, 0, X
29.4412, 0, 0, 0, X
29.4422, 0, 0, 0, X
29.4437, 0, 0, 0, X
