Time, F.x, F.y, F.z, Key
98.342, 0.0186577, -0.00304087, 0.0274315, X
98.3425, 0.0186863, -0.00304554, 0.0274737, X
98.3497, 0.0187142, -0.00303932, 0.0274393, X
98.3503, 0.0187318, -0.00304556, 0.0274888, X
98.3743, 0.0187869, -0.00308908, 0.0275089, X
98.3745, 0.018816, -0.00309386, 0.0275515, X
98.3752, 0.0188453, -0.00309868, 0.0275944, X
98.3833, 0.0188555, -0.0030963, 0.0275814, X
98.3836, 0.0188852, -0.00310118, 0.0276248, X
98.4089, 0.0189282, -0.00310415, 0.0276595, X
98.409, 0.0189579, -0.00310903, 0.0277029, X
98.4097, 0.0189873, -0.00311386, 0.027746, X
98.4166, 0.0189702, -0.00311448, 0.0277448, X
98.4172, 0.0189985, -0.00311912, 0.0277862, X
98.443, 0.019028, -0.00312329, 0.027825, X
98.4432, 0.0190545, -0.00312764, 0.0278637, X
98.4438, 0.01908, -0.00313181, 0.0279009, X
98.4513, 0.0190942, -0.00312657, 0.0278693, X
98.4517, 0.0191172, -0.00313033, 0.0279029, X
98.4782, 0.0191297, -0.00313513, 0.0279407, X
98.4784, 0.0191859, -0.0031333, 0.0279465, X
98.4785, 0.019205, -0.00313641, 0.0279742, X
98.4791, 0.0192227, -0.0031393, 0.028, X
98.4872, 0.019185, -0.00313659, 0.0279691, X
98.4879, 0.0192361, -0.00313387, 0.027967, X
98.5122, 0.0192789, -0.00317528, 0.0279633, X
98.5124, 0.0192901, -0.00313433, 0.0279888, X
98.5131, 0.0193029, -0.00313641, 0.0280074, X
98.5209, 0.0192929, -0.00312717, 0.0279405, X
98.5215, 0.0193059, -0.00312928, 0.0279593, X
98.5451, 0.0193576, -0.00312586, 0.0279537, X
98.5453, 0.0193727, -0.0031283, 0.0279754, X
98.546, 0.0193895, -0.00313101, 0.0279997, X
98.554, 0.0193506, -0.00312815, 0.0279674, X
98.5545, 0.0193722, -0.00313165, 0.0279987, X
98.5801, 0.0194349, -0.00312993, 0.0280085, X
98.5802, 0.019463, -0.00313444, 0.0280489, X
98.5808, 0.0194946, -0.00313953, 0.0280945, X
98.5884, 0.0194728, -0.00313946, 0.0280871, X
98.589, 0.0195119, -0.00314577, 0.0281436, X
98.6131, 0.0196088, -0.00318838, 0.0281642, X
98.6132, 0.0196558, -0.00319602, 0.0282317, X
98.6138, 0.0197066, -0.00320428, 0.0283047, X
98.6212, 0.0197609, -0.00319754, 0.0282772, X
98.6219, 0.0198188, -0.0032069, 0.02836, X
98.6461, 0.01998, -0.00320164, 0.0283789, X
98.6464, 0.0200445, -0.00321198, 0.0284705, X
98.647, 0.0201119, -0.00322279, 0.0285663, X
98.6551, 0.0201434, -0.00322345, 0.0285822, X
98.6555, 0.020216, -0.00323507, 0.0286853, X
98.6811, 0.0204292, -0.00322601, 0.0286962, X
98.6813, 0.0205323, -0.00323436, 0.0287878, X
98.6818, 0.0206122, -0.00324695, 0.0288998, X
98.6903, 0.0206515, -0.00324867, 0.028926, X
98.691, 0.0207348, -0.00326177, 0.0290426, X
98.7151, 0.0208849, -0.00326479, 0.0291159, X
98.7153, 0.0209596, -0.00327999, 0.0292448, X
98.716, 0.0210474, -0.00329374, 0.0293674, X
98.7239, 0.0211032, -0.00329436, 0.029391, X
98.7246, 0.0211933, -0.00330843, 0.0295165, X
98.7484, 0.0213248, -0.00331616, 0.0296153, X
98.7486, 0.0214172, -0.00333053, 0.0297436, X
98.7493, 0.0215106, -0.00334506, 0.0298734, X
98.7581, 0.0215355, -0.00339887, 0.0299231, X
98.7584, 0.0216691, -0.00340798, 0.0300281, X
98.7842, 0.0217675, -0.00342234, 0.0301597, X
