DOP, Force
-0.00467847, 0
-0.00467847, 0
-0.00467847, 0
-0.00467847, 0
-0.00467847, 0
-0.00448811, 0
-0.00448811, 0
-0.00448811, 0
-0.00448811, 0
-0.00448811, 0
-0.00430141, 0
-0.00430141, 0
-0.00430141, 0
-0.00430141, 0
-0.00430141, 0
-0.00410672, 0
-0.00410672, 0
-0.00410672, 0
-0.00410672, 0
-0.00410672, 0
-0.00391883, 0
-0.00391883, 0
-0.00391883, 0
-0.00391883, 0
-0.00391883, 0
-0.0037183, 0
-0.0037183, 0
-0.0037183, 0
-0.0037183, 0
-0.0037183, 0
-0.00346688, 0
-0.00346688, 0
-0.00346688, 0
-0.00346688, 0
-0.00346688, 0
-0.00346688, 0
-0.00346688, 0
-0.00318586, 0
-0.00318586, 0
-0.00318586, 0
-0.00318586, 0
-0.00318586, 0
-0.00292487, 0
-0.00292487, 0
-0.00292487, 0
-0.00292487, 0
-0.00292487, 0
-0.00270754, 0
-0.00270754, 0
-0.00270754, 0
-0.00270754, 0
-0.00270754, 0
-0.00253094, 0
-0.00253094, 0
-0.00253094, 0
-0.00253094, 0
-0.00253094, 0
-0.00238876, 0
-0.00238876, 0
-0.00238876, 0
-0.00238876, 0
-0.00238876, 0
-0.00227325, 0
-0.00227325, 0
-0.00227325, 0
-0.00227325, 0
-0.00227325, 0
-0.00218051, 0
-0.00218051, 0
-0.00218051, 0
-0.00218051, 0
-0.00218051, 0
-0.00210842, 0
-0.00210842, 0
-0.00210842, 0
-0.00210842, 0
-0.00210842, 0
-0.00210842, 0
-0.002056, 0
-0.002056, 0
-0.002056, 0
-0.002056, 0
-0.002056, 0
-0.00202694, 0
-0.00202694, 0
-0.00202694, 0
-0.00202694, 0
-0.00202694, 0
-0.00201141, 0
-0.00201141, 0
-0.00201141, 0
-0.00201141, 0
-0.00201141, 0
-0.00200742, 0
-0.00200742, 0
-0.00200742, 0
-0.00200742, 0
-0.00200742, 0
-0.00201319, 0
-0.00201319, 0
-0.00201319, 0
-0.00201319, 0
-0.00201319, 0
-0.00201426, 0
-0.00201426, 0
-0.00201426, 0
-0.00201426, 0
-0.00201426, 0
-0.00201176, 0
-0.00201176, 0
-0.00201176, 0
-0.00201176, 0
-0.00201176, 0
-0.00202034, 0
-0.00202034, 0
-0.00202034, 0
-0.00202034, 0
-0.00202034, 0
-0.00202462, 0
-0.00202462, 0
-0.00202462, 0
-0.00202462, 0
-0.00202462, 0
-0.00202462, 0
-0.00202909, 0
-0.00202909, 0
-0.00202909, 0
-0.00202909, 0
-0.00202909, 0
-0.00203064, 0
-0.00203064, 0
-0.00203064, 0
-0.00203064, 0
-0.00203064, 0
-0.00202, 0
-0.00202, 0
-0.00202, 0
-0.00202, 0
-0.00202, 0
-0.00202059, 0
-0.00202059, 0
-0.00202059, 0
-0.00202059, 0
-0.00202059, 0
-0.00200676, 0
-0.00200676, 0
-0.00200676, 0
-0.00200676, 0
-0.00200676, 0
-0.00199457, 0
-0.00199457, 0
-0.00199457, 0
-0.00199457, 0
-0.00199457, 0
-0.00196268, 0
-0.00196268, 0
-0.00196268, 0
-0.00196268, 0
-0.00196268, 0
-0.0019319, 0
-0.0019319, 0
-0.0019319, 0
-0.0019319, 0
-0.0019319, 0
-0.0019319, 0
-0.00189602, 0
-0.00189602, 0
-0.00189602, 0
-0.00189602, 0
-0.00189602, 0
-0.0018616, 0
-0.0018616, 0
-0.0018616, 0
-0.0018616, 0
-0.0018616, 0
-0.00182959, 0
-0.00182959, 0
-0.00182959, 0
-0.00182959, 0
-0.00182959, 0
-0.00178468, 0
-0.00178468, 0
-0.00178468, 0
-0.00178468, 0
-0.00178468, 0
-0.00174001, 0
-0.00174001, 0
-0.00174001, 0
-0.00174001, 0
-0.00174001, 0
-0.00168604, 0
-0.00168604, 0
-0.00168604, 0
-0.00168604, 0
-0.00168604, 0
-0.00163327, 0
-0.00163327, 0
-0.00163327, 0
-0.00163327, 0
-0.00163327, 0
-0.00159292, 0
-0.00159292, 0
-0.00159292, 0
-0.00159292, 0
-0.00159292, 0
-0.00155305, 0
-0.00155305, 0
-0.00155305, 0
-0.00155305, 0
-0.00155305, 0
-0.00155305, 0
-0.00148197, 0
-0.00148197, 0
-0.00148197, 0
-0.00148197, 0
-0.00148197, 0
-0.00138944, 0
-0.00138944, 0
-0.00138944, 0
-0.00138944, 0
-0.00138944, 0
-0.00129304, 0
-0.00129304, 0
-0.00129304, 0
-0.00129304, 0
-0.00129304, 0
-0.00113027, 0
-0.00113027, 0
-0.00113027, 0
-0.00113027, 0
-0.00113027, 0
-0.000881861, 0
-0.000881861, 0
-0.000881861, 0
-0.000881861, 0
-0.000881861, 0
-0.000571078, 0
-0.000571078, 0
-0.000571078, 0
-0.000571078, 0
-0.000571078, 0
-0.000288517, 0
-0.000288517, 0
-0.000288517, 0
-0.000288517, 0
-0.000288517, 0
-4.74962e-05, 0
-4.74962e-05, 0
-4.74962e-05, 0
-4.74962e-05, 0
-4.74962e-05, 0
-4.74962e-05, 0
0.000165096, 0.00896689
0.000165096, 0.00896689
0.000165096, 0.00896689
0.000165096, 0.00896689
0.000165096, 0.00896689
0.00038812, 0.0152066
0.00038812, 0.0152066
0.00038812, 0.0152066
0.00038812, 0.0152066
0.00038812, 0.0152066
0.000599282, 0.0219554
0.000599282, 0.0219554
0.000599282, 0.0219554
0.000599282, 0.0219554
0.000599282, 0.0219554
0.000810921, 0.0289294
0.000810921, 0.0289294
0.000810921, 0.0289294
0.000810921, 0.0289294
0.000810921, 0.0289294
0.00102533, 0.0360889
0.00102533, 0.0360889
0.00102533, 0.0360889
0.00102533, 0.0360889
0.00102533, 0.0360889
0.00122571, 0.0428414
0.00122571, 0.0428414
0.00122571, 0.0428414
0.00122571, 0.0428414
0.00122571, 0.0428414
0.00143842, 0.0500083
0.00143842, 0.0500083
0.00143842, 0.0500083
0.00143842, 0.0500083
0.00143842, 0.0500083
0.00162837, 0.0564547
0.00162837, 0.0564547
0.00162837, 0.0564547
0.00162837, 0.0564547
0.00162837, 0.0564547
0.00162837, 0.0564547
0.00183017, 0.0632792
0.00183017, 0.0632792
0.00183017, 0.0632792
0.00183017, 0.0632792
0.00183017, 0.0632792
0.00200704, 0.0692988
0.00200704, 0.0692988
0.00200704, 0.0692988
0.00200704, 0.0692988
0.00200704, 0.0692988
0.00214832, 0.0741271
0.00214832, 0.0741271
0.00214832, 0.0741271
0.00214832, 0.0741271
0.00214832, 0.0741271
0.00226201, 0.0780242
0.00226201, 0.0780242
0.00226201, 0.0780242
0.00226201, 0.0780242
0.00226201, 0.0780242
0.00235308, 0.0811578
0.00235308, 0.0811578
0.00235308, 0.0811578
0.00235308, 0.0811578
0.00235308, 0.0811578
0.00246564, 0.0849821
0.00246564, 0.0849821
0.00246564, 0.0849821
0.00246564, 0.0849821
0.00246564, 0.0849821
0.00257078, 0.0885707
0.00257078, 0.0885707
0.00257078, 0.0885707
0.00257078, 0.0885707
0.00257078, 0.0885707
0.00267696, 0.0921775
0.00267696, 0.0921775
0.00267696, 0.0921775
0.00267696, 0.0921775
0.00267696, 0.0921775
0.00276362, 0.0951353
0.00276362, 0.0951353
0.00276362, 0.0951353
0.00276362, 0.0951353
0.00276362, 0.0951353
0.00276362, 0.0951353
0.00284611, 0.097939
0.00284611, 0.097939
0.00284611, 0.097939
0.00284611, 0.097939
0.00284611, 0.097939
0.00291292, 0.100224
0.00291292, 0.100224
0.00291292, 0.100224
0.00291292, 0.100224
0.00291292, 0.100224
0.00298951, 0.102816
0.00298951, 0.102816
0.00298951, 0.102816
0.00298951, 0.102816
0.00298951, 0.102816
0.00305096, 0.104913
0.00305096, 0.104913
0.00305096, 0.104913
0.00305096, 0.104913
0.00305096, 0.104913
0.00310741, 0.106832
0.00310741, 0.106832
0.00310741, 0.106832
0.00310741, 0.106832
0.00310741, 0.106832
0.00314585, 0.108154
0.00314585, 0.108154
0.00314585, 0.108154
0.00314585, 0.108154
0.00314585, 0.108154
0.00319187, 0.109712
0.00319187, 0.109712
0.00319187, 0.109712
0.00319187, 0.109712
0.00319187, 0.109712
0.00324116, 0.111382
0.00324116, 0.111382
0.00324116, 0.111382
0.00324116, 0.111382
0.00324116, 0.111382
0.00324116, 0.111382
0.00330041, 0.113374
0.00330041, 0.113374
0.00330041, 0.113374
0.00330041, 0.113374
0.00330041, 0.113374
0.00337151, 0.11576
0.00337151, 0.11576
0.00337151, 0.11576
0.00337151, 0.11576
0.00337151, 0.11576
0.00343919, 0.11804
0.00343919, 0.11804
0.00343919, 0.11804
0.00343919, 0.11804
0.00343919, 0.11804
0.00350666, 0.120309
0.00350666, 0.120309
0.00350666, 0.120309
0.00350666, 0.120309
0.00350666, 0.120309
0.00358608, 0.122972
0.00358608, 0.122972
0.00358608, 0.122972
0.00358608, 0.122972
0.00358608, 0.122972
0.0036911, 0.126487
0.0036911, 0.126487
0.0036911, 0.126487
0.0036911, 0.126487
0.0036911, 0.126487
0.00383348, 0.131248
0.00383348, 0.131248
0.00383348, 0.131248
0.00383348, 0.131248
0.00383348, 0.131248
0.0039759, 0.136034
0.0039759, 0.136034
0.0039759, 0.136034
0.0039759, 0.136034
0.0039759, 0.136034
0.00409081, 0.139916
0.00409081, 0.139916
0.00409081, 0.139916
0.00409081, 0.139916
0.00409081, 0.139916
0.00409081, 0.139916
0.00417872, 0.142897
0.00417872, 0.142897
0.00417872, 0.142897
0.00417872, 0.142897
0.00417872, 0.142897
0.00426136, 0.1457
0.00426136, 0.1457
0.00426136, 0.1457
0.00426136, 0.1457
0.00426136, 0.1457
0.00439841, 0.150302
0.00439841, 0.150302
0.00439841, 0.150302
0.00439841, 0.150302
0.00439841, 0.150302
0.0046141, 0.157537
0.0046141, 0.157537
0.0046141, 0.157537
0.0046141, 0.157537
0.0046141, 0.157537
0.00484041, 0.165167
0.00484041, 0.165167
0.00484041, 0.165167
0.00484041, 0.165167
0.00484041, 0.165167
0.00505616, 0.172452
0.00505616, 0.172452
0.00505616, 0.172452
0.00505616, 0.172452
0.00505616, 0.172452
0.00524417, 0.178822
0.00524417, 0.178822
0.00524417, 0.178822
0.00524417, 0.178822
0.00524417, 0.178822
0.00539412, 0.183925
0.00539412, 0.183925
0.00539412, 0.183925
0.00539412, 0.183925
0.00539412, 0.183925
0.00554247, 0.188964
0.00554247, 0.188964
0.00554247, 0.188964
0.00554247, 0.188964
0.00554247, 0.188964
0.00554247, 0.188964
0.00567558, 0.193506
0.00567558, 0.193506
0.00567558, 0.193506
0.00567558, 0.193506
0.00567558, 0.193506
0.00580399, 0.197883
0.00580399, 0.197883
0.00580399, 0.197883
0.00580399, 0.197883
0.00580399, 0.197883
0.005926, 0.202044
0.005926, 0.202044
0.005926, 0.202044
0.005926, 0.202044
0.005926, 0.202044
0.00603343, 0.205716
0.00603343, 0.205716
0.00603343, 0.205716
0.00603343, 0.205716
0.00603343, 0.205716
0.00615692, 0.209912
0.00615692, 0.209912
0.00615692, 0.209912
0.00615692, 0.209912
0.00615692, 0.209912
0.00631042, 0.215114
0.00631042, 0.215114
0.00631042, 0.215114
0.00631042, 0.215114
0.00631042, 0.215114
0.00647176, 0.220588
0.00647176, 0.220588
0.00647176, 0.220588
0.00647176, 0.220588
0.00647176, 0.220588
0.00662866, 0.225914
0.00662866, 0.225914
0.00662866, 0.225914
0.00662866, 0.225914
0.00662866, 0.225914
0.00678717, 0.23129
0.00678717, 0.23129
0.00678717, 0.23129
0.00678717, 0.23129
0.00678717, 0.23129
0.00678717, 0.23129
0.0069162, 0.235692
0.0069162, 0.235692
0.0069162, 0.235692
0.0069162, 0.235692
0.0069162, 0.235692
0.00702998, 0.239569
0.00702998, 0.239569
0.00702998, 0.239569
0.00702998, 0.239569
0.00702998, 0.239569
0.00711908, 0.242621
0.00711908, 0.242621
0.00711908, 0.242621
0.00711908, 0.242621
0.00711908, 0.242621
0.0071901, 0.24506
0.0071901, 0.24506
0.0071901, 0.24506
0.0071901, 0.24506
0.0071901, 0.24506
0.00726672, 0.247676
0.00726672, 0.247676
0.00726672, 0.247676
0.00726672, 0.247676
0.00726672, 0.247676
0.00733207, 0.249918
0.00733207, 0.249918
0.00733207, 0.249918
0.00733207, 0.249918
0.00733207, 0.249918
0.00740792, 0.252498
0.00740792, 0.252498
0.00740792, 0.252498
0.00740792, 0.252498
0.00740792, 0.252498
0.00748337, 0.255069
0.00748337, 0.255069
0.00748337, 0.255069
0.00748337, 0.255069
0.00748337, 0.255069
0.00748337, 0.255069
0.00756282, 0.257768
0.00756282, 0.257768
0.00756282, 0.257768
0.00756282, 0.257768
0.00756282, 0.257768
0.00765619, 0.260928
0.00765619, 0.260928
0.00765619, 0.260928
0.00765619, 0.260928
0.00765619, 0.260928
0.00776573, 0.264633
0.00776573, 0.264633
0.00776573, 0.264633
0.00776573, 0.264633
0.00776573, 0.264633
0.00789215, 0.268905
0.00789215, 0.268905
0.00789215, 0.268905
0.00789215, 0.268905
0.00789215, 0.268905
0.00798408, 0.272037
0.00798408, 0.272037
0.00798408, 0.272037
0.00798408, 0.272037
0.00798408, 0.272037
0.00806648, 0.274833
0.00806648, 0.274833
0.00806648, 0.274833
0.00806648, 0.274833
0.00806648, 0.274833
0.0081549, 0.27783
0.0081549, 0.27783
0.0081549, 0.27783
0.0081549, 0.27783
0.0081549, 0.27783
0.00824859, 0.281008
0.00824859, 0.281008
0.00824859, 0.281008
0.00824859, 0.281008
0.00824859, 0.281008
0.00839217, 0.285843
0.00839217, 0.285843
0.00839217, 0.285843
0.00839217, 0.285843
0.00839217, 0.285843
0.00839217, 0.285843
0.0085471, 0.291083
0.0085471, 0.291083
0.0085471, 0.291083
0.0085471, 0.291083
0.0085471, 0.291083
0.00867158, 0.295311
0.00867158, 0.295311
0.00867158, 0.295311
0.00867158, 0.295311
0.00867158, 0.295311
0.00876706, 0.298559
0.00876706, 0.298559
0.00876706, 0.298559
0.00876706, 0.298559
0.00876706, 0.298559
0.00885667, 0.301605
0.00885667, 0.301605
0.00885667, 0.301605
0.00885667, 0.301605
0.00885667, 0.301605
0.00895668, 0.304999
0.00895668, 0.304999
0.00895668, 0.304999
0.00895668, 0.304999
0.00895668, 0.304999
0.00903967, 0.307835
0.00903967, 0.307835
0.00903967, 0.307835
0.00903967, 0.307835
0.00903967, 0.307835
0.00910643, 0.310117
0.00910643, 0.310117
0.00910643, 0.310117
0.00910643, 0.310117
0.00910643, 0.310117
0.00916982, 0.312279
0.00916982, 0.312279
0.00916982, 0.312279
0.00916982, 0.312279
0.00916982, 0.312279
0.00916982, 0.312279
0.00921568, 0.31386
0.00921568, 0.31386
0.00921568, 0.31386
0.00921568, 0.31386
0.00921568, 0.31386
0.00926998, 0.315709
0.00926998, 0.315709
0.00926998, 0.315709
0.00926998, 0.315709
0.00926998, 0.315709
0.00932076, 0.317447
0.00932076, 0.317447
0.00932076, 0.317447
0.00932076, 0.317447
0.00932076, 0.317447
0.00935765, 0.318718
0.00935765, 0.318718
0.00935765, 0.318718
0.00935765, 0.318718
0.00935765, 0.318718
0.00942351, 0.320942
0.00942351, 0.320942
0.00942351, 0.320942
0.00942351, 0.320942
0.00942351, 0.320942
0.00948854, 0.323155
0.00948854, 0.323155
0.00948854, 0.323155
0.00948854, 0.323155
0.00948854, 0.323155
0.00959659, 0.326793
