Time, F.x, F.y, F.z, Key
29.7768, 0, 0, 0, X
29.7776, 0, 0, 0, X
29.8104, 0, 0, 0, X
29.8111, 0, 0, 0, X
29.8126, 0, 0, 0, X
29.827, 0, 0, 0, X
29.828, 0, 0, 0, X
29.8614, 0, 0, 0, X
29.8624, 0, 0, 0, X
29.8637, 0, 0, 0, X
29.8791, 0, 0, 0, X
29.8801, 0, 0, 0, X
29.9124, 0, 0, 0, X
29.9134, 0, 0, 0, X
29.9148, 0, 0, 0, X
29.9304, 0, 0, 0, X
29.9318, 0, 0, 0, X
29.9626, 0, 0, 0, X
29.9637, 0, 0, 0, X
29.9649, 0, 0, 0, X
29.9794, 0, 0, 0, X
29.9804, 0, 0, 0, X
30.0136, 0, 0, 0, X
30.0147, 0, 0, 0, X
30.0166, 0, 0, 0, X
30.0316, 0, 0, 0, X
30.0329, 0, 0, 0, X
30.0656, 0, 0, 0, X
30.0669, 0, 0, 0, X
30.0694, 0, 0, 0, X
30.0724, 0, 0, 0, X
30.0763, 0, 0, 0, X
30.0911, 0, 0, 0, X
30.0921, 0, 0, 0, X
30.124, 0, 0, 0, X
30.1249, 0, 0, 0, X
30.1263, 0, 0, 0, X
30.1419, 0, 0, 0, X
30.143, 0, 0, 0, X
30.1758, 0, 0, 0, X
30.1767, 0, 0, 0, X
30.1789, 0, 0, 0, X
30.1927, 0, 0, 0, X
30.194, 0, 0, 0, X
30.2239, 0, 0, 0, X
30.2248, 0, 0, 0, X
30.2262, 0, 0, 0, X
30.2418, 0, 0, 0, X
30.2428, 0, 0, 0, X
30.2749, 0, 0, 0, X
30.276, 0, 0, 0, X
30.2775, 0, 0, 0, X
30.2927, 0, 0, 0, X
30.2938, 0, 0, 0, X
30.3239, 0, 0, 0, X
30.3247, 0, 0, 0, X
30.326, 0, 0, 0, X
30.3407, 0, 0, 0, X
30.342, 0, 0, 0, X
30.3728, 0, 0, 0, X
30.3738, 0, 0, 0, X
30.3746, 0, 0, 0, X
30.3797, 0, 0, 0, X
30.3933, 0, 0, 0, X
30.3944, 0, 0, 0, X
30.4268, 0, 0, 0, X
30.4276, 0, 0, 0, X
30.429, 0, 0, 0, X
30.4429, 0, 0, 0, X
30.4441, 0, 0, 0, X
30.474, 0, 0, 0, X
30.4748, 0, 0, 0, X
30.4759, 0, 0, 0, X
30.4919, 0, 0, 0, X
30.493, 0, 0, 0, X
30.5259, 0, 0, 0, X
30.5267, 0, 0, 0, X
30.5282, 0, 0, 0, X
30.5429, 0, 0, 0, X
30.5443, 0, 0, 0, X
30.5757, 0, 0, 0, X
30.5768, 0, 0, 0, X
30.5782, 0, 0, 0, X
30.5932, 0, 0, 0, X
30.5943, 0, 0, 0, X
30.625, 0, 0, 0, X
30.6259, 0, 0, 0, X
30.6275, 0, 0, 0, X
30.6417, 0, 0, 0, X
30.6428, 0, 0, 0, X
30.6771, 0, 0, 0, X
30.6779, 0, 0, 0, X
30.6793, 0, 0, 0, X
30.6839, 0, 0, 0, X
30.697, 0, 0, 0, X
30.6981, 0, 0, 0, X
30.7301, 0, 0, 0, X
30.7308, 0, 0, 0, X
30.732, 0, 0, 0, X
30.7454, 0, 0, 0, X
30.7464, 0, 0, 0, X
30.7791, 0, 0, 0, X
30.7798, 0, 0, 0, X
30.7814, 0, 0, 0, X
30.7945, 0, 0, 0, X
30.7954, 0, 0, 0, X
30.8281, 0, 0, 0, X
30.8288, 0, 0, 0, X
30.8304, 0, 0, 0, X
30.8463, 0, 0, 0, X
30.8473, 0, 0, 0, X
30.8782, 0, 0, 0, X
30.879, 0, 0, 0, X
30.8806, 0, 0, 0, X
30.895, 0, 0, 0, X
30.8961, 0, 0, 0, X
30.9292, 0, 0, 0, X
30.9299, 0, 0, 0, X
30.9316, 0, 0, 0, X
30.9455, 0, 0, 0, X
30.9466, 0, 0, 0, X
30.9773, 0, 0, 0, X
30.978, 0, 0, 0, X
30.9797, 0, 0, 0, X
30.9937, 0, 0, 0, X
30.9947, 0, 0, 0, X
31.0254, 0, 0, 0, X
31.0265, 0, 0, 0, X
31.0275, 0, 0, 0, X
31.0325, 0, 0, 0, X
31.0458, 0, 0, 0, X
31.047, 0, 0, 0, X
31.0793, 0, 0, 0, X
31.0802, 0, 0, 0, X
31.0818, 0, 0, 0, X
31.0962, 0, 0, 0, X
31.0972, 0, 0, 0, X
31.1274, 0, 0, 0, X
31.1286, 0, 0, 0, X
31.1299, 0, 0, 0, X
31.1454, 0, 0, 0, X
31.1465, 0, 0, 0, X
31.1785, 0, 0, 0, X
31.1794, 0, 0, 0, X
31.1807, 0, 0, 0, X
31.1951, 0, 0, 0, X
31.1965, 0, 0, 0, X
31.2266, 0, 0, 0, X
31.2275, 0, 0, 0, X
31.2288, 0, 0, 0, X
31.2434, 0, 0, 0, X
31.2449, 0, 0, 0, X
31.2764, 0, 0, 0, X
31.2772, 0, 0, 0, X
31.2785, 0, 0, 0, X
31.2931, 0, 0, 0, X
31.2943, 0, 0, 0, X
31.3265, 0, 0, 0, X
31.3276, 0, 0, 0, X
31.3287, 0, 0, 0, X
31.3441, 0, 0, 0, X
31.3451, 0, 0, 0, X
31.3777, 0, 0, 0, X
31.3787, 0, 0, 0, X
31.3798, 0, 0, 0, X
31.3854, 0, 0, 0, X
31.3984, 0, 0, 0, X
31.3995, 0, 0, 0, X
31.4322, 0, 0, 0, X
31.4332, 0, 0, 0, X
31.435, 0, 0, 0, X
31.4514, 0, 0, 0, X
31.4526, 0, 0, 0, X
31.4826, 0, 0, 0, X
31.4838, 0, 0, 0, X
31.4859, 0, 0, 0, X
31.5033, 0, 0, 0, X
31.5041, 0, 0, 0, X
31.5367, 0, 0, 0, X
31.5375, 0, 0, 0, X
31.5388, 0, 0, 0, X
31.5535, 0, 0, 0, X
31.5553, 0, 0, 0, X
31.5857, 0, 0, 0, X
31.5869, 0, 0, 0, X
31.5881, 0, 0, 0, X
31.598, 0, 0, 0, X
31.5989, 0, 0, 0, X
31.6297, 0, 0, 0, X
31.6306, 0, 0, 0, X
31.6317, 0, 0, 0, X
31.643, 0, 0, 0, X
31.6438, 0, 0, 0, X
31.6757, 0, 0, 0, X
31.6768, 0, 0, 0, X
31.6779, 0, 0, 0, X
31.689, 0, 0, 0, X
31.6901, 0, 0, 0, X
31.7199, 0, 0, 0, X
31.7214, 0, 0, 0, X
31.7221, 0, 0, 0, X
31.723, 0, 0, 0, X
31.7329, 0, 0, 0, X
31.734, 0, 0, 0, X
31.7635, 0, 0, 0, X
31.7649, 0, 0, 0, X
31.7659, 0, 0, 0, X
31.7768, 0, 0, 0, X
31.7777, 0, 0, 0, X
31.8099, 0, 0, 0, X
31.8106, 0, 0, 0, X
31.8116, 0, 0, 0, X
31.8221, 0, 0, 0, X
31.8231, 0, 0, 0, X
31.8538, 0, 0, 0, X
31.8545, 0, 0, 0, X
31.8555, 0, 0, 0, X
31.8651, 0, 0, 0, X
31.8661, 0, 0, 0, X
31.8976, 0, 0, 0, X
31.8985, 0, 0, 0, X
31.8996, 0, 0, 0, X
31.9103, 0, 0, 0, X
31.9112, 0, 0, 0, X
31.942, 0, 0, 0, X
31.9427, 0, 0, 0, X
31.9436, 0, 0, 0, X
31.9542, 0, 0, 0, X
31.9551, 0, 0, 0, X
31.9849, 0, 0, 0, X
31.9857, 0, 0, 0, X
31.9865, 0, 0, 0, X
31.9966, 0, 0, 0, X
31.9975, 0, 0, 0, X
32.0281, 0, 0, 0, X
32.0292, 0, 0, 0, X
32.0304, 0, 0, 0, X
32.0315, 0, 0, 0, X
32.0427, 0, 0, 0, X
32.0439, 0, 0, 0, X
32.074, 0, 0, 0, X
32.0746, 0, 0, 0, X
32.0758, 0, 0, 0, X
32.0858, 0, 0, 0, X
32.0868, 0, 0, 0, X
32.1153, 0, 0, 0, X
32.1165, 0, 0, 0, X
32.1178, 0, 0, 0, X
32.1271, 0, 0, 0, X
32.128, 0, 0, 0, X
32.1582, 0, 0, 0, X
32.159, 0, 0, 0, X
32.16, 0, 0, 0, X
32.1697, 0, 0, 0, X
32.1708, 0, 0, 0, X
32.1999, 0, 0, 0, X
32.2008, 0, 0, 0, X
32.2017, 0, 0, 0, X
32.2111, 0, 0, 0, X
32.2119, 0, 0, 0, X
32.2401, 0, 0, 0, X
32.241, 0, 0, 0, X
32.2419, 0, 0, 0, X
32.2522, 0, 0, 0, X
32.2535, 0, 0, 0, X
32.2827, 0, 0, 0, X
32.2836, 0, 0, 0, X
32.2846, 0, 0, 0, X
32.294, 0, 0, 0, X
32.2947, 0, 0, 0, X
32.3243, 0, 0, 0, X
32.3253, 0, 0, 0, X
32.3263, 0, 0, 0, X
32.3369, 0, 0, 0, X
32.3378, 0, 0, 0, X
32.3683, 0, 0, 0, X
32.3691, 0, 0, 0, X
32.3696, 0, 0, 0, X
32.3706, 0, 0, 0, X
32.3799, 0, 0, 0, X
32.3808, 0, 0, 0, X
32.4163, 0, 0, 0, X
32.417, 0, 0, 0, X
32.418, 0, 0, 0, X
32.4275, 0.00739736, 0.00148356, 0.0162778, X
32.4282, 0.00739736, 0.00148356, 0.0162778, X
32.4583, 0.00741057, 0.00148476, 0.0162717, X
32.459, 0.00741057, 0.00148476, 0.0162717, X
32.4598, 0.00741057, 0.00148476, 0.0162717, X
32.4697, 0.0073088, 0.00146437, 0.0160482, X
32.4708, 0.0073088, 0.00146437, 0.0160482, X
32.4982, 0.00726782, 0.00146111, 0.0160671, X
32.4995, 0.00726782, 0.00146111, 0.0160671, X
32.5006, 0.00726782, 0.00146111, 0.0160671, X
32.5105, 0.00722985, 0.00145595, 0.0160378, X
32.5114, 0.00722985, 0.00145595, 0.0160378, X
32.5404, 0.00721158, 0.00143244, 0.0160481, X
32.5411, 0.00721158, 0.00143244, 0.0160481, X
32.5421, 0.00721158, 0.00143244, 0.0160481, X
32.5519, 0.00724565, 0.00146415, 0.0161832, X
32.553, 0.00725221, 0.00146475, 0.0161802, X
32.5815, 0.007261, 0.00144328, 0.0161782, X
32.5831, 0.007261, 0.00144328, 0.0161782, X
32.5844, 0.007261, 0.00144328, 0.0161782, X
32.5953, 0.0074955, 0.00151238, 0.0166866, X
32.596, 0.0074955, 0.00151238, 0.0166866, X
32.6245, 0.00751907, 0.00149133, 0.0166779, X
32.6252, 0.00751907, 0.00149133, 0.0166779, X
32.6261, 0.00751678, 0.00151408, 0.0166769, X
32.637, 0.00781669, 0.00155036, 0.017338, A
32.6378, 0.00781669, 0.00155036, 0.017338, A
32.6695, 0.00783779, 0.00155228, 0.0173283, A
32.6697, 0.00783779, 0.00155228, 0.0173283, A
32.6702, 0.00783779, 0.00155228, 0.0173283, A
32.6808, 0.00849906, 0.00168243, 0.01877, A
32.6818, 0.00849906, 0.00168243, 0.01877, A
32.7095, 0.00847511, 0.00168051, 0.018781, A
32.7098, 0.00845114, 0.00167859, 0.0187919, A
32.7099, 0.00845114, 0.00167859, 0.0187919, A
32.7104, 0.00845114, 0.00167859, 0.0187919, A
32.7203, 0.00911183, 0.00180981, 0.020261, A
32.7208, 0.00911183, 0.00180981, 0.020261, A
32.7489, 0.0090942, 0.00180849, 0.0202691, A
32.7492, 0.0090942, 0.00180849, 0.0202691, A
32.7497, 0.0090942, 0.00180849, 0.0202691, A
32.7588, 0.0097739, 0.00194365, 0.021784, A
32.7594, 0.0097739, 0.00194365, 0.021784, A
32.7897, 0.0098135, 0.00191698, 0.0217685, X
32.7906, 0.0098135, 0.00191698, 0.0217685, X
32.7919, 0.00981052, 0.00194669, 0.0217672, X
32.805, 0.0105549, 0.00209794, 0.0234992, X
32.806, 0.0105549, 0.00209794, 0.0234992, X
32.8367, 0.010525, 0.00209553, 0.0235128, X
32.8377, 0.010525, 0.00209553, 0.0235128, X
32.8388, 0.010525, 0.00209553, 0.0235128, X
32.8503, 0.0110661, 0.00220702, 0.0248067, X
32.8512, 0.0110661, 0.00220702, 0.0248067, X
32.8797, 0.0110761, 0.00220793, 0.0248021, X
32.881, 0.0110445, 0.00220538, 0.0248164, X
32.8822, 0.0110445, 0.00220538, 0.0248164, X
32.8919, 0.0117057, 0.00230084, 0.0262957, X
32.8931, 0.0117021, 0.0023367, 0.0262941, X
32.9222, 0.0117356, 0.0023394, 0.0262789, X
32.923, 0.0117356, 0.0023394, 0.0262789, X
32.9239, 0.0117356, 0.0023394, 0.0262789, X
32.9342, 0.0122762, 0.00244717, 0.0274894, X
32.9351, 0.0122762, 0.00244717, 0.0274894, X
32.9618, 0.0122762, 0.00244717, 0.0274894, X
32.9628, 0.0122762, 0.00244717, 0.0274894, X
32.9648, 0.0122762, 0.00244717, 0.0274894, X
32.9751, 0.0127192, 0.00253547, 0.0284813, X
32.976, 0.0127192, 0.00253547, 0.0284813, X
33.0047, 0.0126867, 0.00249367, 0.0284995, X
33.0056, 0.0126867, 0.00249367, 0.0284995, X
33.0066, 0.0126828, 0.00253254, 0.0284978, X
33.0173, 0.013026, 0.00260106, 0.0292688, X
33.0181, 0.013026, 0.00260106, 0.0292688, X
33.0469, 0.0129886, 0.00259805, 0.0292857, X
33.0489, 0.0129927, 0.00255812, 0.0292874, X
33.0497, 0.0129927, 0.00255812, 0.0292874, X
33.0509, 0.0129886, 0.00259805, 0.0292857, X
33.0602, 0.0132168, 0.00264691, 0.0298704, X
33.0611, 0.0132168, 0.00264691, 0.0298704, X
33.0897, 0.0132711, 0.00261038, 0.0298495, X
33.0906, 0.0132711, 0.00261038, 0.0298495, X
33.0914, 0.0133092, 0.00261346, 0.0298323, X
33.1016, 0.0139271, 0.0027348, 0.0312174, X
33.1026, 0.0139271, 0.0027348, 0.0312174, X
33.1291, 0.0139669, 0.00273802, 0.0311993, X
33.1315, 0.0139669, 0.00273802, 0.0311993, X
33.1331, 0.0139626, 0.00278059, 0.0311974, X
33.1428, 0.0143618, 0.0028601, 0.0320894, X
33.1437, 0.0143618, 0.0028601, 0.0320894, X
33.1718, 0.0143209, 0.0028568, 0.032108, X
33.1728, 0.0143339, 0.00285799, 0.0321021, X
33.1746, 0.0143383, 0.00281418, 0.032104, X
33.1849, 0.014806, 0.00290456, 0.0331149, X
33.1858, 0.014806, 0.00290456, 0.0331149, X
33.2125, 0.0148616, 0.0029092, 0.0330896, X
33.2138, 0.0148616, 0.0029092, 0.0330896, X
33.2151, 0.0148571, 0.00295437, 0.0330876, X
33.2248, 0.0156364, 0.00310781, 0.0347852, X
33.2257, 0.0156364, 0.00310781, 0.0347852, X
33.2548, 0.0156411, 0.00306031, 0.0347872, X
33.2556, 0.0156411, 0.00306031, 0.0347872, X
33.2566, 0.0156411, 0.00306031, 0.0347872, X
33.2664, 0.0164016, 0.0032091, 0.0364786, X
33.2673, 0.0164016, 0.0032091, 0.0364786, X
33.2958, 0.0164629, 0.0032142, 0.0364505, X
33.2968, 0.0164629, 0.0032142, 0.0364505, X
33.2981, 0.0164164, 0.00321044, 0.0364718, X
33.3085, 0.0171944, 0.00336259, 0.0382002, X
33.3102, 0.0171944, 0.00336259, 0.0382002, X
33.3389, 0.0172254, 0.00336541, 0.0381859, X
33.3396, 0.0172254, 0.00336541, 0.0381859, X
33.3407, 0.0172254, 0.00336541, 0.0381859, X
