Time, F.x, F.y, F.z, Key
20.0791, 0.0097148, -0.0011552, 0.0241887, X
20.0792, 0.00971582, -0.00118781, 0.0241867, X
20.0794, 0.00971582, -0.00118781, 0.0241867, X
20.0797, 0.00971582, -0.00118781, 0.0241867, X
20.0894, 0.0111975, -0.00136523, 0.0278098, X
20.0897, 0.0111975, -0.00136523, 0.0278098, X
20.0911, 0.0111975, -0.00136523, 0.0278098, X
20.0913, 0.0111963, -0.00132772, 0.0278121, X
20.0917, 0.0111963, -0.00132772, 0.0278121, X
20.102, 0.0128183, -0.00155859, 0.0317604, X
20.1023, 0.0128183, -0.00155859, 0.0317604, X
20.1041, 0.0128176, -0.00156386, 0.0317604, X
20.1043, 0.0128176, -0.00156386, 0.0317604, X
20.1048, 0.0128176, -0.00156386, 0.0317604, X
20.1155, 0.0145214, -0.00176694, 0.035898, X
20.1158, 0.0145214, -0.00176694, 0.035898, X
20.1171, 0.0145214, -0.00176694, 0.035898, X
20.1172, 0.014536, -0.00176633, 0.0358921, X
20.1176, 0.014536, -0.00176633, 0.0358921, X
20.1276, 0.0165683, -0.00199865, 0.0406655, X
20.1279, 0.0165683, -0.00199865, 0.0406655, X
20.1301, 0.0165683, -0.00199865, 0.0406655, X
20.1303, 0.0165683, -0.00199865, 0.0406655, X
20.1307, 0.0165683, -0.00199865, 0.0406655, X
20.1405, 0.018583, -0.00223266, 0.0454515, X
20.1409, 0.018583, -0.00223266, 0.0454515, X
20.1431, 0.018583, -0.00223266, 0.0454515, X
20.1433, 0.018583, -0.00223266, 0.0454515, X
20.1437, 0.018583, -0.00223266, 0.0454515, X
20.1536, 0.0208715, -0.00242982, 0.0507575, X
20.154, 0.0208715, -0.00242982, 0.0507575, X
20.1561, 0.0208943, -0.0024976, 0.0507448, X
20.1562, 0.0208943, -0.0024976, 0.0507448, X
20.1566, 0.0208943, -0.0024976, 0.0507448, X
20.1668, 0.0233126, -0.00269949, 0.0564326, X
20.1672, 0.0233126, -0.00269949, 0.0564326, X
20.1691, 0.0233126, -0.00269949, 0.0564326, X
20.1692, 0.0233149, -0.00277585, 0.056428, X
20.1696, 0.0233149, -0.00277585, 0.056428, X
20.1796, 0.0257981, -0.00299967, 0.0624623, X
20.1799, 0.0257981, -0.00299967, 0.0624623, X
20.1821, 0.0258235, -0.00299862, 0.0624518, X
20.1822, 0.0258235, -0.00299862, 0.0624518, X
20.1827, 0.0258235, -0.00299862, 0.0624518, X
20.1928, 0.028599, -0.00342057, 0.0692427, X
20.1931, 0.028599, -0.00342057, 0.0692427, X
20.1951, 0.028599, -0.00342057, 0.0692427, X
20.1952, 0.028599, -0.00342057, 0.0692427, X
20.1957, 0.028599, -0.00342057, 0.0692427, X
20.206, 0.0311561, -0.00363629, 0.0756341, X
20.2063, 0.0311561, -0.00363629, 0.0756341, X
20.2081, 0.0311591, -0.00373867, 0.0756279, X
20.2083, 0.0310901, -0.00364027, 0.0756611, X
20.2088, 0.0310901, -0.00364027, 0.0756611, X
20.2186, 0.0334995, -0.00394028, 0.0818217, X
20.2189, 0.0334995, -0.00394028, 0.0818217, X
20.2212, 0.0334995, -0.00394028, 0.0818217, X
20.2213, 0.0334995, -0.00394028, 0.0818217, X
20.2217, 0.0334995, -0.00394028, 0.0818217, X
20.2327, 0.0353317, -0.00418827, 0.0868286, X
20.2331, 0.0353317, -0.00418827, 0.0868286, X
20.2352, 0.035367, -0.00418682, 0.0868143, X
20.2353, 0.035367, -0.00418682, 0.0868143, X
20.2357, 0.035367, -0.00418682, 0.0868143, X
20.2456, 0.037432, -0.00443127, 0.091883, X
20.2458, 0.037432, -0.00443127, 0.091883, X
20.2471, 0.0373144, -0.0044376, 0.0919305, X
20.2473, 0.0373144, -0.0044376, 0.0919305, X
20.2477, 0.0373144, -0.0044376, 0.0919305, X
20.2577, 0.0388546, -0.00464198, 0.0960772, X
20.258, 0.0388546, -0.00464198, 0.0960772, X
20.2601, 0.0388937, -0.00464037, 0.0960614, X
20.2603, 0.0388937, -0.00464037, 0.0960614, X
20.2608, 0.0388937, -0.00464037, 0.0960614, X
20.2704, 0.0403288, -0.00483371, 0.0999731, X
